content_id	title	author_name	location_name	content_date	file_name	series	book	content_type	active_ind
261	Decisive Obedience	Don Elwell	Gladstone	2018-12-02	p2018-12-02am.mp3			Message	Y
262	Go Slow to Go Fast	Don Elwell	Clackamas	2018-11-11	p2018-11-11am.mp3			Message	Y
263	Bless Your Holy Name Again	Joe Elwell Family	Clackamas	2018-11-11	ss2018-11-11am.mp3			Special Song	Y
264	Be Like the Eagle	Don Elwell	Clackamas	2018-10-28	p2018-10-28am.mp3			Message	Y
265	The Happy People	Gladstone Congregation	Gladstone	2018-12-09	cs2018-12-09happy.mp3			Singing	Y
266	Humble Thyself to Walk	Gladstone Congregation	Gladstone	2018-12-09	cs2018-12-09humble.mp3			Singing	Y
267	Sitting with Jesus	Gladstone Congregation	Gladstone	2018-12-09	cs2018-12-09sitting.mp3			Singing	Y
268	Take My Life and Let it Be	Gladstone Congregation	Gladstone	2018-12-09	cs2018-12-09take.mp3			Singing	Y
269	Fullness of Joy in the Light	Don Elwell	Gladstone	2018-12-09	p2018-12-09am.mp3			Message	Y
270	Good Tidings of Great Joy	Ken Elwell	Gladstone	2018-12-23	p2018-12-23am.mp3			Message	Y
271	The Word of God	Don Elwell	Gladstone	2018-12-16	p2018-12-16pm.mp3			Message	Y
272	From the Beginning	Huyen Hoang	Gladstone	2018-12-16	p2018-12-16am-huyen.mp3			Message	N
273	Fringe Benefits	Don Elwell	Gladstone	2019-01-13	p2019-01-13am.mp3			Message	Y
274	Satan's Long Game	Don Elwell	Gladstone	2019-01-27	p2019-01-27am.mp3			Message	Y
275	Be Still	Gladstone Congregation	Gladstone	2019-01-27	cs2019-01-27-be-still.mp3			Singing	Y
276	Blessed Assurance	Gladstone Congregation	Gladstone	2019-01-27	cs2019-01-27-assurance.mp3			Singing	Y
277	God is Love	Gladstone Congregation	Gladstone	2019-01-27	cs2019-01-27-love.mp3			Singing	Y
278	Called to Be Extraordinary	Don Elwell	Gladstone	2019-01-20	p2019-01-20am.mp3			Message	Y
279	A Sip of Near Beer	Don Elwell	Gladstone	2019-02-10	p2019-02-10am.mp3			Message	Y
280	Victory in Jesus	Donald Elwell III	Gladstone	2019-02-17	p2019-02-17pm.mp3			Message	Y
281	Cultivating Compassion	Don Elwell	Gladstone	2019-02-17	p2019-02-17am.mp3			Message	Y
282	The Lighthouse	Gladstone Congregation	Gladstone	2019-02-17	cs2019-02-17-lighthouse.mp3			Singing	Y
283	Victory	Gladstone Congregation	Gladstone	2019-02-17	cs2019-02-17-victory.mp3			Singing	Y
284	Happy, Redeemed and Free	Gladstone Congregation	Gladstone	2019-02-17	cs2019-02-17-happy.mp3			Singing	Y
285	Everlasting Joy	Gladstone Congregation	Gladstone	2019-02-17	cs2019-02-17-joy.mp3			Singing	Y
286	Hallelujah Praise Jehovah	Gladstone Congregation	Gladstone	2019-02-17	cs2019-02-17-jehovah.mp3			Singing	Y
287	Opening Song	Gladstone Congregation	Gladstone	2019-02-17	cs2019-02-17-opening.mp3			Singing	Y
288	Take Us the Little Foxes	Don Elwell	Gladstone	2019-02-24	p2019-02-24am.mp3			Message	Y
289	Seeking for Inspiration	Don Elwell	Gladstone	2019-03-03	p2019-03-03am.mp3			Message	Y
290	The Battle - Good vs. Evil	Don Elwell	Gladstone	2019-03-17	p2019-03-17am.mp3			Message	Y
291	Two Weapons	Don Elwell	Gladstone	2019-03-17	p2019-03-17pm.mp3			Message	Y
292	Witness Protection Program	Donald Elwell III	Gladstone	2019-03-24	p2019-03-24am.mp3			Message	Y
293	Suffer the Children	Gladstone Congregation	Gladstone	2019-03-24	ss2019-03-24am.mp3			Special Song	Y
294	Weapons of Our Warfare	Don Elwell	Gladstone	2019-03-31	p2019-03-31am.mp3			Message	Y
295	Clear Vision	Ken Elwell	Gladstone	2019-04-07	p2019-04-07am.mp3			Message	Y
296	Tools for Battle	Don Elwell	Gladstone	2019-04-07	p2019-04-07pm.mp3			Message	Y
297	How Could Not We Cast Him Out?	Don Elwell	Gladstone	2019-04-14	p2019-04-14am.mp3			Message	Y
298	God our H.O.P.E.	Don Elwell	Gladstone	2019-04-21	p2019-04-21am.mp3			Message	Y
299	God's Love - Our Confidence	Don Elwell	Gladstone	2019-04-28	p2019-04-28am.mp3			Message	Y
300	Jesus is a Hiding Place	Herter & Elwell Young People	Gladstone	2019-04-28	ss2019-04-28am.mp3			Special Song	Y
301	Because He Lives	Gladstone Young People	Gladstone	2019-04-21	ss2019-04-21am.mp3			Special Song	Y
302	Battle of the Sexes	Don Elwell	Gladstone	2019-05-12	p2019-05-12am.mp3			Message	Y
303	Unlimited Minutes	Don Elwell	Gladstone	2019-05-19	p2019-05-19am.mp3			Message	Y
304	The Butterfly Effect	Don Elwell	Gladstone	2019-05-26	p2019-05-26am.mp3			Message	Y
305	Jesus Loves The Children	Gladstone Congregation	Gladstone	2019-06-02	ss2019-06-02ss.mp3			Special Song	Y
306	Contentment by Faith	Don Elwell	Gladstone	2019-06-02	p2019-06-02am.mp3			Message	Y
307	Heavenly Corporation	Donald Elwell III	Gladstone	2019-06-02	p2019-06-02pm.mp3			Message	Y
308	Building on the Rock	Donald Elwell III	Gladstone	2019-06-16	p2019-06-16am.mp3			Message	Y
309	Proving your Love	Donald Elwell III	Gladstone	2019-07-07	p2019-07-07am.mp3			Message	Y
310	What Doth God Require?	Don Elwell	Gladstone	2019-07-21	p2019-07-21am.mp3			Message	Y
311	Obedience By Faith	Don Elwell	Gladstone	2019-07-14	p2019-07-14am.mp3			Message	Y
312	What a Day!	Joe Elwell Family	Gladstone	2019-07-14	ss2019-07-14am.mp3			Special Song	Y
313	And a Child Shall Lead Them	Gladstone Congregation	Gladstone	2019-07-14	ss2019-07-14ss.mp3			Singing	Y
314	A Dog's Life	Don Elwell	Gladstone	2019-08-11	p2019-08-11am.mp3			Message	Y
315	Take 1	Joe Elwell Family	Gladstone	2019-09-01	spliced.mp3			Special Song	N
316	Take 2	Joe Elwell Family	Gladstone	2019-09-01	final.mp3			Singing	N
317	Casual Christianity	Don Elwell	Gladstone	2019-08-25	p2019-08-25am.mp3			Message	Y
318	Prioritizing our Preferences	Don Elwell	Gladstone	2019-09-01	p2019-09-01am.mp3			Message	Y
319	The Power of Life and Death	Don Elwell	Gladstone	2019-09-29	p2019-09-29am.mp3			Message	Y
320	Keep Your Focus on God	Donald Elwell III	Gladstone	2019-10-13	p2019-10-13am.mp3			Message	Y
321	Destroy Your Distractions	Don Elwell	Gladstone	2019-09-22	p2019-09-22am.mp3			Message	Y
322	Distractions	Donald Elwell III	Gladstone	2019-10-27	p2019-10-27am.mp3			Message	Y
323	Stir up they Gift	Donald Elwell III	Gladstone	2019-11-10	p2019-11-10am.mp3			Message	Y
324	Max Out Your Experience	Don Elwell	Gladstone	2019-10-20	p2019-10-20am.mp3			Message	Y
325	Directing thy Path	Don Elwell	Gladstone	2019-11-24	p2019-11-24am.mp3			Message	Y
326	Beautifying the Meek	Don Elwell	Gladstone	2019-12-08	p2019-12-08am.mp3			Message	Y
327	More Blessed to Give	Don Elwell	Gladstone	2019-12-15	p2019-12-15am.mp3			Message	Y
328	Don't Conform - Transform	Don Elwell	Gladstone	2019-12-29	p2019-12-29am.mp3			Message	Y
329	Run for Your Life	Don Elwell	Gladstone	2020-01-12	p2020-01-12am.mp3			Message	Y
330	Can't Skate to Heaven	Ken Elwell Family	Gladstone	2020-01-12	ss2020-01-12am.mp3			Special Song	Y
331	Unspotted From the World	Don Elwell	Gladstone	2020-02-09	p2020-02-09am.mp3			Message	Y
332	Mental Fortitude	Don Elwell	Gladstone	2020-02-16	p2020-02-16am.mp3			Message	Y
333	Dedicated to God's Work	Don Elwell	Gladstone	2020-03-01	p2020-03-01am.mp3			Message	Y
334	Satisfies My Soul	Gladstone Congregation	Gladstone	2020-03-08	satisfies.mp3			Singing	N
335	Glorious Freedom	John Samons Family	Gladstone	2020-03-08	ss2020-03-08-glorious.mp3			Special Song	Y
336	Now My Soul Has Been Set Free	Damar Randle	Gladstone	2020-03-08	ss2020-03-08-damar.mp3			Special Song	Y
337	The Fifth Column	Michael Smith	Gladstone	2020-03-08	p2020-03-08am.mp3			Message	Y
338	Standing on the Rock	Ken Elwell	Virtual	2020-04-05	p2020-04-05am.mp3			Message	Y
339	Beyond the Cross	Don Elwell	Virtual	2020-04-12	p2020-04-12am.mp3			Message	Y
340	Resurrection	Ken Elwell	Virtual	2020-04-12	p2020-04-12pm.mp3			Message	Y
341	Standing on the Promises	Herter Family	Virtual	2020-04-05	ss2020-04-05-standing.mp3			Special Song	Y
342	Take Heed How you Build	Don Elwell	Virtual	2020-04-19	p2020-04-19am.mp3			Message	Y
343	Power of the Blessing	Don Elwell	Virtual	2020-04-26	p2020-04-26am.mp3			Message	Y
344	Take My Yoke Upon You	Ken Elwell	Virtual	2020-05-03	p2020-05-03am.mp3			Message	Y
345	When Feeling Overwhelmed	Don Elwell	Virtual	2020-05-10	p2020-05-10am.mp3			Message	Y
346	Walking in the Old Paths	Ken Elwell	Virtual	2020-05-17	p2020-05-17am.mp3			Message	Y
347	Glorious Zion	Joe Elwell Family	Virtual	2020-05-17	p2020-05-17ss1.mp3			Special Song	Y
348	Time	Mary Lawson	Virtual	2020-05-24	p2020-05-24am.mp3			Message	Y
349	Pure Religion	Don Elwell	Virtual	2020-05-31	p2020-05-31am.mp3			Message	Y
350	A Place of Maturity	Ken Elwell	Gladstone	2020-06-07	p2020-06-07am.mp3			Message	Y
351	The Abundant Life	Don Elwell	Gladstone	2020-06-14	p2020-06-14am.mp3			Message	Y
352	God Is Still On His Throne	Michael Smith	Jefferson	2020-06-19	p2020-06-19pm.mp3			Message	Y
353	The Land of Our Fathers	Michael Smith	Gladstone	2020-06-21	p2020-06-21am.mp3			Message	Y
354	Healing Our Wounds	Donald Elwell III	Gladstone	2020-06-28	p2020-06-28am.mp3			Message	Y
355	Savior Solves Every Problem	Herter Family	Virtual	2020-06-28	special-2020-06-28.mp3			Special Song	Y
356	Separate From the World - #1	Ken Elwell	Gladstone	2020-06-21	ss-2020-06-21.mp3	Separate 	Separate 	Sunday School	Y
357	Separate From the World - #2	Ken Elwell	Gladstone	2020-06-28	ss2020-06-28.mp3	Separate 	Separate 	Sunday School	Y
358	Discourage Proof	Don Elwell	Gladstone	2020-07-05	p2020-07-05am.mp3			Message	Y
359	Spiritual PPE	Don Elwell	Gladstone	2020-07-12	p2020-07-12am.mp3			Message	Y
360	He Knows Your Name	Don Elwell	Virtual	2020-07-26	p2020-07-26am.mp3			Message	Y
361	A Gracious Offender	Don Elwell	Gladstone	2020-08-09	p2020-08-09am.mp3			Message	Y
362	Who Do You Love?	Ken Elwell	Gladstone	2020-08-02	p2020-08-02am.mp3			Message	Y
363	Strength through weakness	Ken Elwell	Gladstone	2020-08-16	p2020-08-16am.mp3			Message	Y
364	Obedience though Faith	Ken Elwell	Gladstone	2020-08-23	2020-08-23am.mp3			Message	Y
365	Your Own Work, Your Own Reward	Don Elwell	Gladstone	2020-08-30	p2020-08-30am.mp3			Message	Y
366	The Cause of Christ	Ken Elwell	Gladstone	2020-09-06	p2020-09-06am.mp3			Message	Y
367	Knowing The Truth	Donald Elwell III	Gladstone	2020-09-13	p2020-09-13am.mp3			Message	Y
368	Misplaced Fear	Don Elwell	Gladstone	2020-09-20	p2020-09-20am.mp3			Message	Y
369	Test	Julie Elwell	Gladstone	2020-09-27	Andy Lewis resume - 2020.pdf			Lesson	N
370	Influence	Julie Elwell	Gladstone	2020-09-27	9-27-20-influence.pdf			Lesson	Y
372	When I Get To End of the Way	Herter Family	Virtual	2020-09-27	ss2020-09-27am.mp3			Special Song	Y
373	Rewarder of the Diligent	Ken Elwell	Gladstone	2020-09-27	p2020-09-27am.mp3			Message	Y
374	Truth vs Prosperity Gospel	Donald Elwell III	Gladstone	2020-10-07	TruthVsProsperityGospel.pdf			Lesson	Y
375	Power in the Blood	Herter Family	Virtual	2020-10-11	ss2020-10-11am.mp3			Special Song	Y
376	You Can Trust God	Don Elwell	Virtual	2020-10-11	p2020-10-11am.mp3			Message	Y
377	Behold the Hand, Behold Nail	Huyen Hoang	Gladstone	2020-10-04	p2020-10-04am.mp3			Message	Y
378	Nothing Can Touch Me	Don Elwell Family	Gladstone	2020-10-04	ss2020-10-04am.mp3			Special Song	Y
379	I Know a Man Who Can	Darren & Tiffany Gellenbeck	Virtual	2020-10-18	ss-2020-10-18am.mp3			Special Song	Y
380	Keep your Heart Tender	Don Elwell	Virtual	2020-10-18	p2020-10-18am.mp3			Message	Y
381	I Know My Name Is There	Gladstone Congregation	Gladstone	2020-10-21	cs2020-10-21pm.mp3			Singing	Y
382	The Better Life	Michael Smith	Gladstone	2020-10-21	p2020-10-21pm.mp3			Message	Y
383	Preparing for Battle	Bob Wilson	Jefferson	2020-10-22	p2020-10-22pm.mp3			Message	Y
384	Consider What You Have	Paul Phillips	Jefferson	2020-10-23	p2020-10-23pm.mp3			Message	Y
385	His Grace Reaches Me	Michael Smith Family	Jefferson	2020-10-23	ss2020-10-23pm.mp3			Special Song	Y
386	Don't Give Up Your Faith	Bob Wilson	Gladstone	2020-10-25	p2020-10-25am.mp3			Message	Y
387	His Name is Jesus	Damar Randle	Gladstone	2020-10-25	ss2020-10-25am.mp3			Special Song	Y
388	Don Elwell's Ordination	Michael Smith	Gladstone	2020-10-24	p2020-10-24pm-1.mp3			Message	Y
389	I Still Serve an Amazing God	Joe Elwell Family	Gladstone	2020-10-24	ss-2020-10-24.mp3			Special Song	Y
390	A New Chapter	Michael Smith	Gladstone	2020-10-24	p2020-10-24-pm-2.mp3			Message	Y
391	Spiritual Discipline	Julie Elwell	Gladstone	2020-11-01	11-1-20-slugs.pdf			Lesson	Y
392	High Priest, Friend & Brother	Ken Elwell	Gladstone	2020-11-01	p2020-11-01am.mp3			Message	Y
393	Discipline (continued)	Julie Elwell	Gladstone	2020-11-08	discipline11-8.pdf			Lesson	Y
394	Review Your List	Don Elwell	Gladstone	2020-11-08	p2020-11-08am.mp3			Message	Y
395	Hear Admonishment of Wisdom	Ken Elwell	Gladstone	2020-11-15	p2020-11-15am.mp3			Message	Y
397	Truth vs Prosperity Gospel	Donald Elwell III	Gladstone	2020-11-18	prosperity.pdf			Lesson	Y
398	Lineage of Jesus	Julie Elwell	Gladstone	2020-11-22	11.21.20-lineage.pdf			Lesson	Y
399	Zecharias & Elizabeth	Julie Elwell	Gladstone	2020-11-29	11.29.20-zecharias.pdf			Lesson	Y
400	Mary and Joseph	Julie Elwell	Gladstone	2020-12-06	12-6-20-mary-joseph.pdf			Lesson	Y
401	If Jesus is There	Herter Family	Virtual	2020-12-06	ss2020-12-06.mp3			Special Song	Y
402	Hope in our Messiah	Huyen Hoang	Gladstone	2020-12-06	p2020-12-06am.mp3			Message	Y
403	Trust in God's Capability	Ken Elwell	Gladstone	2020-11-29	p2020-11-29am.mp3			Message	Y
404	Ask and it shall be Given	Don Elwell	Gladstone	2020-11-22	p2020-11-22am.mp3			Message	Y
405	Birth of Jesus	Julie Elwell	Gladstone	2020-12-13	12.13.20-birth-of-jesus.pdf			Lesson	Y
406	Don't Forget the Benefits	Don Elwell	Gladstone	2020-12-13	p2020-12-13am.mp3			Message	Y
407	Divine or Just Mighty?	Donald Elwell III	Gladstone	2020-12-16	divine-or-mighty.pdf			Lesson	Y
408	Good Tidings	Julie Elwell	Gladstone	2020-12-20	12.20.20-Good-Tidings.pdf			Lesson	Y
409	Wise Men Still Seek Him	Julie Elwell	Gladstone	2020-12-27	wise-men.pdf			Lesson	Y
410	He Knows What you Need	Huyen Hoang	Gladstone	2020-12-27	p2020-12-27am.mp3			Message	Y
411	That Place Made For Me	Ken Elwell	Gladstone	2021-01-03	p2021-01-03am.mp3			Message	Y
412	Fallen From Heaven	Donald Elwell III	Gladstone	2021-01-20	fallen-from-heaven.pdf			Lesson	Y
413	The Glory of the Cross	Ken Elwell	Gladstone	2021-01-24	p2021-01-24am.mp3			Message	Y
414	Keep the Faith	Don Elwell	Gladstone	2021-01-17	p2021-01-17am.mp3			Message	Y
415	The Perfect Gift	Donald Elwell III	Gladstone	2021-01-10	p2021-01-10am.mp3			Message	Y
416	Mercy	Don Elwell	Gladstone	2021-01-31	p2021-01-31am.mp3			Message	Y
417	Fallen From Heaven (cont)	Donald Elwell III	Gladstone	2021-02-03	fallen-from-heaven-2.pdf			Lesson	Y
418	Lord Lead Me On	Herter Family	Gladstone	2021-01-17	ss2021-01-17-llmo.mp3			Special Song	Y
419	Fully Saved Today	Herter Family	Gladstone	2021-01-31	ss2021-01-31fully.mp3			Special Song	Y
420	What A Privilege	Herter Family	Gladstone	2021-01-10	ss2021-01-10.mp3			Special Song	Y
421	Calmly Resting in the Lord	Herter Family	Gladstone	2021-01-24	ss2021-01-24am.mp3			Special Song	Y
422	Relationships	Don Elwell	Gladstone	2021-02-07	p2021-02-07am.mp3			Message	Y
423	.. But God	Ken Elwell	Gladstone	2021-02-14	p2021-02-14am.mp3			Message	Y
424	Spiritual Gifts	Donald Elwell III	Virtual	2021-02-17	spiritual-gifts.pdf			Lesson	Y
425	Reacting to Offenses	Ken Elwell	Gladstone	2021-02-28	p2021-02-28am.mp3			Message	Y
426	Romans Study - 2021-03-07	Huyen Hoang	Gladstone	2021-03-07	sschool2021-03-07am.mp3	Romans 	Romans 	Sunday School	Y
427	Seek Those Things Above	Don Elwell	Gladstone	2021-03-07	p2021-03-07am.mp3			Message	Y
428	Romans - Chapter 5	Huyen Hoang	Gladstone	2021-03-14	ssch2021-03-14am.mp3	Romans 	Romans 	Sunday School	Y
429	Ponder the Path of thy Feet	Rodney Smith	Gladstone	2021-03-14	p2021-03-14am.mp3			Message	Y
430	Let Me Lose Myself	Herter Family	Virtual	2021-03-21	ss-2021-03-21am.mp3			Special Song	Y
431	Romans 6 - 3/21/2021	Huyen Hoang	Gladstone	2021-03-21	ssch2021-03-21am.mp3	Romans 	Romans 	Sunday School	Y
432	The River of God	Ken Elwell	Gladstone	2021-03-21	p2021-03-21am.mp3			Message	Y
433	Romans 6 - 3/28/2021	Huyen Hoang	Gladstone	2021-03-28	ssch2021-03-28am.mp3	Romans 	Romans 	Sunday School	Y
434	Do You Know How It Feels	Herter Family	Virtual	2021-03-28	ss2021-03-28am.mp3			Special Song	Y
435	If It Be Possible	Don Elwell	Gladstone	2021-03-28	p2021-03-28am.mp3			Message	Y
436	Romans 7 - 04-04-2021	Huyen Hoang	Gladstone	2021-04-04	ssch2021-04-04am.mp3	Romans 	Romans 	Sunday School	Y
437	Jesus Knows Your Name	Ken Elwell	Gladstone	2021-04-04	p2021-04-04am.mp3			Message	Y
438	Heavenly Love	Don Elwell Family	Gladstone	2021-04-04	ss2021-04-04am.mp3			Special Song	Y
439	Going It Alone	Michael Smith	Jefferson	2021-04-09	p2021-04-10pm.mp3			Message	Y
440	Is All Clear?	Michael Smith	Jefferson	2021-04-10	p2021-04-11pm.mp3			Message	Y
441	From the Fix I was In	Damar Randle	Jefferson	2021-04-10	ss2021-04-11pm.mp3			Special Song	Y
442	There Is A Path	Michael Smith	Jefferson	2021-04-11	p2021-04-11am.mp3			Message	Y
443	Last Sunday School @ Jefferson	Patsy Smith	Jefferson	2021-04-11	ssch-2021-04-11am.mp3	Last 	Last 	Sunday School	Y
444	Goodbye Jefferson!	Jefferson Congregation	Jefferson	2021-04-11	m2021-04-11pm.mp3			Memorial Service	Y
445	Romans 7 - Ten Commandments?	Huyen Hoang	Gladstone	2021-04-18	ssch2021-04-18am.mp3	Romans 	Romans 	Sunday School	Y
446	How Deep The Father's Love	Herter Family	Virtual	2021-04-18	ss2021-04-18am.mp3			Special Song	Y
447	Jesus Has Risen Within You	Don Elwell	Gladstone	2021-04-18	p2021-04-18am.mp3			Message	Y
448	Before the Throne of God Above	Herter Family	Virtual	2021-04-25	ss2021-04-25am.mp3			Special Song	Y
449	Romans 8 - 4/25/2021	Huyen Hoang	Gladstone	2021-04-25	ssch2021-04-25am.mp3	Romans 	Romans 	Sunday School	Y
450	Jesus Christ - Your Friend	Don Elwell	Gladstone	2021-04-25	p2021-04-25am.mp3			Message	Y
451	Freedom in Christ	Ken Elwell	Gladstone	2021-05-02	p2021-05-02am.mp3			Message	Y
452	Because of Him	Gladstone Young People	Gladstone	2021-05-02	ss2021-05-02am.mp3			Special Song	Y
453	Freedom!	Lois Davenport	Virtual	2021-05-02	t2021-05-02am.mp3			Testimony	Y
454	Romans 8 - Suffering & Glory	Huyen Hoang	Gladstone	2021-05-02	ssch2021-05-02am.mp3	Romans 	Romans 	Sunday School	Y
455	According to His Divine Power	Don Elwell	Gladstone	2021-05-09	p2021-05-09am.mp3			Message	Y
456	Romans 8 - Destined for Glory	Huyen Hoang	Gladstone	2021-05-09	ssch2021-05-09am.mp3	Romans 	Romans 	Sunday School	Y
457	Romans 9 - 5/16/2021	Huyen Hoang	Gladstone	2021-05-16	ssch2021-05-16am.mp3	Romans 	Romans 	Sunday School	Y
458	Suffer the Children	Gladstone Congregation	Gladstone	2021-05-09	ss2021-05-09am.mp3			Singing	Y
459	Walking in the Spirit	Don Elwell	Gladstone	2021-05-16	p2021-05-16am.mp3			Message	Y
460	Gifts of The Spirit: Tongues	Donald Elwell III	Gladstone	2021-05-19	spiritual-gifts-tongues.pdf			Bible Study	Y
461	Rest in the Lord	Ken Elwell	Gladstone	2021-05-23	p2021-05-23am.mp3			Message	Y
462	Romans 9:9-33	Huyen Hoang	Gladstone	2021-05-23	ssch2021-05-23am.mp3	Romans 	Romans 	Sunday School	Y
463	Romans 10:1-13	Huyen Hoang	Gladstone	2021-05-30	ssch2021-05-30am.mp3	Romans 	Romans 	Sunday School	Y
464	Connected to the Vine	Ken Elwell	Gladstone	2021-05-30	p2021-05-30am.mp3			Message	Y
465	Romans 10:14-21	Huyen Hoang	Gladstone	2021-06-06	ssch2021-06-06am.mp3	Romans 	Romans 	Sunday School	Y
466	Romans 11:1-24	Huyen Hoang	Gladstone	2021-06-13	ssch2021-06-13am.mp3	Romans 	Romans 	Sunday School	Y
467	Who Do You Say That I Am?	Donald Elwell III	Gladstone	2021-06-06	p2021-06-06am.mp3			Message	Y
468	Preparing the Ground	Ken Elwell	Gladstone	2021-06-13	p2021-06-13am.mp3			Message	Y
469	What is Your Mindset?	Michael Smith	Gladstone	2021-06-16	p2021-06-16pm.mp3			Message	Y
470	Trapped	Michael Smith	Gladstone	2021-06-17	p2021-06-17pm.mp3			Message	Y
471	Don't Conform, Transform!	Darrell Johnson	Gladstone	2021-06-18	p2021-06-18am.mp3			Message	Y
472	The Sun is Coming Up	Smith and Elwell Families	Gladstone	2021-06-18	ss2021-06-18am.mp3			Special Song	Y
473	Memories - Sun is Coming Up	Edee Jane Elwell	Gladstone	2021-06-18	t2021-06-18am.mp3			Testimony	Y
474	You Are My All in All	Young People	Gladstone	2021-06-18	ss2021-06-18pm.mp3			Special Song	Y
475	Worth of a Child	Alice Johnson	Gladstone	2021-06-18	p2021-06-18pm.mp3			Message	Y
476	Down To the River	Young People	Elwell Corp	2021-06-19	ss2021-06-19am.mp3			Special Song	Y
477	Have you Met the Lord?	Michael Smith	Elwell Corp	2021-06-19	p2021-06-19am.mp3			Message	Y
478	Fill My Cup, Lord	Young People	Gladstone	2021-06-19	ss2021-06-19pm.mp3			Special Song	Y
479	When Jesus Passes By	Damar Randle	Gladstone	2021-06-19	p2021-06-19pm.mp3			Message	Y
480	Little David	Young People	Clackamas	2021-06-20	ss2021-06-20-1-am.mp3			Special Song	Y
481	He Gave Me the Well	Josh Elwell & Lindsey Gellenbeck	Gladstone	2021-06-20	ss2021-06-20-2-am.mp3			Special Song	Y
482	God Famous	Alicia Johnson	Gladstone	2021-06-20	p2021-06-20am.mp3			Message	Y
483	Romans 11:25-34	Huyen Hoang	Gladstone	2021-06-20	ssch2021-06-20am.mp3	Romans 	Romans 	Sunday School	Y
484	Jesus In the Pandemic	Serena Johnson	Gladstone	2021-06-20	t2021-06-20am.mp3			Testimony	Y
485	Romans 12:3-8	Huyen Hoang	Gladstone	2021-06-27	ssch2021-06-27am.mp3	Romans 	Romans 	Sunday School	Y
486	What Manner of Person	Don Elwell	Gladstone	2021-06-27	p2021-06-27am.mp3			Message	Y
487	Does God Love Me Always?	Oleseya Sivyy	Gladstone	2021-06-27	t2021-06-27am.mp3			Testimony	Y
488	Romans 12:9-21	Huyen Hoang	Gladstone	2021-07-04	ssch2021-07-04am.mp3	Romans 	Romans 	Sunday School	Y
489	A Well Watered Garden	Phillip Gellenbeck	Gladstone	2021-07-04	p2021-07-04am.mp3			Message	Y
490	The Lord is My Helper	Elli Herter	Gladstone	2021-07-11	t2021-07-11am.mp3			Testimony	Y
491	The Big Picture View	Don Elwell	Gladstone	2021-07-11	p2021-07-11am.mp3			Message	Y
492	Romans 13	Huyen Hoang	Gladstone	2021-07-11	ssch2021-07-11am.mp3	Romans 	Romans 	Sunday School	Y
493	Romans 14:1-12	Huyen Hoang	Gladstone	2021-08-01	ssch2021-08-01am.mp3	Romans 	Romans 	Sunday School	Y
494	All Things	Don Elwell	Gladstone	2021-08-01	p2021-08-01am.mp3			Message	Y
495	Romans 14:13-23	Huyen Hoang	Gladstone	2021-08-08	ssch2021-08-08am.mp3	Romans 	Romans 	Sunday School	Y
496	Sufficiency in God	Ken Elwell	Gladstone	2021-08-08	p2021-08-08am.mp3			Message	Y
497	Romans 15:1-13	Huyen Hoang	Gladstone	2021-08-15	ssch2021-08-15am.mp3	Romans 	Romans 	Sunday School	Y
498	Faith That Worketh By Love	Don Elwell	Gladstone	2021-08-15	p2021-08-15am.mp3			Message	Y
499	Romans 15:14-33	Huyen Hoang	Gladstone	2021-08-22	ssch2021-08-22am.mp3	Romans 	Romans 	Sunday School	Y
500	Our High Places	Don Elwell	Gladstone	2021-08-22	p2021-08-22am.mp3			Message	Y
501	Romans 16	Huyen Hoang	Gladstone	2021-08-29	ssch2021-08-29am.mp3	Romans 	Romans 	Sunday School	Y
502	What Will You Do With Freedom?	Don Elwell	Gladstone	2021-08-29	p2021-08-29am.mp3			Message	Y
503	Living Revelation of Christ	Ken Elwell	Gladstone	2021-09-05	p2021-09-05am.mp3			Message	Y
504	Shoutout to Jesus	Lois Davenport	Gladstone	2021-09-05	t2021-09-05am.mp3			Testimony	Y
505	Philip	Julie Elwell	Gladstone	2021-09-12	2021-9.12 Philip.pdf			Lesson	Y
506	Staying Power - Consider Jesus	Don Elwell	Gladstone	2021-09-12	p2021-09-12am.mp3			Message	Y
507	He Looked Past My Faults	Lois Davenport	Gladstone	2021-09-12	t2021-09-12am-1.mp3			Testimony	Y
508	Pressing Through To Blessing	Donald Elwell III	Gladstone	2021-09-12	t2021-09-12am-2.mp3			Testimony	Y
509	Thomas	Julie Elwell	Gladstone	2021-09-19	Thomas 9.18.21.pdf			Lesson	Y
510	'Til The Storm Passes By	Herter Family	Gladstone	2021-09-19	ss2021-09-19am.mp3			Special Song	Y
511	Invest in Your Calling	Ken Elwell	Gladstone	2021-09-19	p2021-09-19am.mp3			Message	Y
512	I'll Never Miss Heaven	Gladstone Young People	Gladstone	2021-09-26	ss2021-09-26am.mp3			Special Song	Y
513	Hebrews 1:1 - 2:4	Huyen Hoang	Gladstone	2021-09-26	ssch2021-09-26am.mp3	Hebrews 	Hebrews 	Sunday School	Y
514	God's Power Through You	Bob Wilson	Gladstone	2021-09-26	p2021-09-26am.mp3			Message	Y
515	For the Joy	Don Elwell	Gladstone	2021-10-03	p2021-10-03am.mp3			Message	Y
516	Fellowship	Don Elwell	Gladstone	2021-10-10	p2021-10-10am.mp3			Message	Y
517	Hebrews 2:5-17	Huyen Hoang	Gladstone	2021-10-10	ssch-2021-10-10am.mp3	Hebrews 	Hebrews 	Sunday School	Y
